E130,90611.39,-2642364.268699989
E130,56874.850000000006,-2642270.246804337
E130,-63081.53000000003,-2642374.529189807
E130,-2086318.7500000002,-2645823.4990562717
E130,1225727.6100000003,-2643797.2038933756
E130,-8069396.939999998,-2657137.019243549
E130,-2414802.46,-2661129.0175506175
E130,-946426.27,-2662693.589448397
E130,-2898036.170000001,-2667484.4390835525
E130,-2967694.49,-2672390.443436379
E130,-16505118.139999999,-2699675.658175164
E130,-849049.5099999979,-2701079.252987858
E130,-5005242.440000001,-2709353.602413089
E130,7187508.320000001,-2697471.669409973
E130,-472869.1500000004,-2698253.3867046726
E130,-9217890.7,-2713491.8191142296
E131,-5644001.26,-4869736.072581435
E131,-2213906.63,-4876281.74388566
E131,-2956686.17,-4885023.528907806
E131,-2673180.76,-4892927.097357635
E131,-1901212.2499999998,-4898548.251519888
E131,-3869020.8299999996,-4909987.4596053595
E131,-4022203.1799999997,-4921879.569045895
E131,-5198405.050000001,-4937249.255509825
E131,-4583944.91,-4950802.2194202915
E131,-2513020.9599999995,-4958232.2568762
E131,-3833375.249999998,-4969566.07467693
E131,1954762.1700000018,-4963786.593975546
E131,-6518920.380000001,-4983060.536917704
E131,-918252.4500000002,-4985775.456612398
E131,-2437205.9099999997,-4992981.338094207
E131,-2591507.709999999,-5000643.430714628
E131,-3771560.5900000003,-5011794.4863154255
E131,-3885671.7400000007,-5023282.924744354
E131,-3491688.53,-5033606.506192823
E131,-3979837.61,-5045373.356920058
E131,-3998311.6100000003,-5057194.828167435
E131,-5182325.509999999,-5072516.973609474
E131,-6844920.030000001,-5092754.772265002
E131,8916544.790000012,-5066391.975129005
E131,-3720503.6400000006,-5077392.074945142
E131,-2216842.24,-5083946.425720252
E131,-1357249.8099999987,-5087959.291942157
E131,-10000636.49,-5117527.3317183275
E131,-1048574.5700000003,-5120627.563851057
E131,-1848389.6400000001,-5126092.54185041
E131,-2336731.250000003,-5133001.358365771
E131,-1846046.6199999982,-5138459.40895519
E131,-2939622.5200000014,-5147150.743320279
E131,-6855364.459999999,-5167419.422142483
E131,-6641136.220000001,-5187054.710367216
E131,-3687977.31,-5197958.642322421
E132,-845010.79,-3427397.532648265
E132,-3510137.23,-3434237.3098723437
E132,-2154740.91,-3438435.9912441284
E132,-6611784.800000001,-3451319.5716064693
E132,-3763208.1900000004,-3458652.4774106764
E132,-7699745.06,-3473656.0335230967
E132,-4408828.12,-3482246.9803106817
E132,-2796235.0,-3487695.6631435663
E132,-3771184.4999999995,-3495044.111412325
E132,-4745069.37,-3504290.2506020456
E132,-9034322.540000001,-3521894.335426978
E132,-3831753.4099999997,-3529360.806959205
E132,129094.94999999972,-3529109.255341448
E132,-1967619.4200000006,-3532943.3158390117
E132,-2914086.3,-3538621.64115729
E132,-7219324.24,-3552689.059686676
E132,-8679839.71,-3569602.406962592
E132,-4658487.9,-3578679.8353789924
E132,-6341796.409999999,-3591037.322224275
E132,-7306653.08,-3605274.9078359436
E132,-2417774.1500000004,-3609986.1300704475
E132,-4809082.290000001,-3619357.003446774
E132,-16602063.37,-3651707.4238065043
E132,3650796.8200000008,-3644593.560358158
E132,-1651757.9,-3647812.139953154
E132,-36364.44000000064,-3647882.998911702
E132,-968978.3899999987,-3649771.1291722236
E132,-7359311.6899999995,-3664111.324208461
E132,-6197225.740000003,-3676187.103783873
E132,-5233627.649999998,-3686385.2370345714
E132,174383.3599999994,-3686045.437404007
E132,-13600511.860000003,-3712547.0996355545
E132,-934787.7400000021,-3714368.606737543
E132,-2737309.87,-3719702.4693409917
E133,-22316666.67,-7815455.05408383
E133,-139059.21,-7816017.804656462
E133,-3638939.36,-7830744.01522975
E133,-1250000.0,-7835802.56702068
E133,-820545.51,-7839123.184587999
E133,-9936228.520000001,-7879333.525847941
E133,-273351.48,-7880439.735942907
E133,243476.71000000008,-7879454.42430497
E133,1836496.8199999998,-7872022.412882693
E133,1249916.38,-7866964.199488644
E133,-9381743.690000001,-7904930.628564714
E133,313524.8500000001,-7903661.84321154
E133,-2074839.5299999998,-7912058.389787837
E133,-20425884.95,-7994718.707303946
E133,-11764746.04,-8042328.769024321
E133,-4278619.05,-8059643.661870785
E133,-5925166.42,-8083621.870835141
E133,-2430734.3899999987,-8093458.667476588
E133,70276.41999999993,-8093174.269948386
E133,-1613242.17,-8099702.805202991
E134,-1762164.88,-3760733.7785142097
E134,-4872829.0,-3769881.620814545
E134,-1614864.4500000002,-3772913.232497413
E134,-330141.0,-3773533.0116451886
E134,-1774488.5899999999,-3776864.2883604323
E134,-383735.0,-3777584.6804088955
E134,-993065.2999999999,-3779448.9782856186
E134,-1967736.99,-3783143.043411453
E134,-522614.27,-3784124.1558054783
E134,-954401.5499999999,-3785915.8695862396
E134,-1547654.6199999999,-3788821.307146053
E134,-1267414.8,-3791200.6458668476
E134,-4430786.0,-3799518.633548035
E134,-4865740.43,-3808653.168358924
E134,-2491583.4,-3813330.658995541
E134,-983813.0,-3815177.587376779
E134,-1273411.2700000003,-3817568.183369667
E134,-1314837.1,-3820036.548756885
E134,-1375535.19,-3822618.863670189
E134,-1454529.0600000003,-3825349.475079318
E134,-1776590.79,-3828684.6982893157
E134,-3288005.15,-3834857.324620938
E134,-3752455.9,-3841901.8720105886
E134,-3439851.659999999,-3848359.5623014295
E134,-7290850.409999999,-3862046.796100526
E134,-5292367.29,-3871982.24455652
E134,-9788615.11,-3890358.5732487356
E134,-2503539.6599999997,-3895058.509569571
E134,-2128342.44,-3899054.0819572397
E134,-5255841.79,-3908920.960489286
E134,-3841342.06,-3916132.3753340356
E134,-3822650.6499999994,-3923308.700486319
E134,-6241940.27,-3935026.797968926
E134,-5163527.349999999,-3944720.373079251
E134,-8597013.5,-3960859.6884034406
E134,-8642584.99,-3977084.5558378957
E134,-8882305.94,-3993759.4553680154
E135,-4848370.0,-5343537.549892044
E135,-4996027.73,-5356058.020503735
E135,-5471309.47,-5369769.587598381
E135,-173000.0,-5370203.140319239
E135,-5221083.6,-5383287.62009153
E135,-789730.0,-5385266.750670969
E135,-430000.0,-5386344.367260385
E135,-4948948.0,-5398746.852062603
E135,-280598.0,-5399450.054527155
E135,-2833560.8600000003,-5406551.199154723
E135,-3651311.0,-5415701.69521685
E135,-4745395.390000001,-5427594.059857779
E135,-3951721.42,-5437497.40999485
E135,-1618175.0000000002,-5441552.694238054
E135,-4944490.54,-5453944.00826622
E135,-4587932.0,-5465441.756252986
E135,-1145796.5000000002,-5468313.219779718
E135,-490112.76,-5469541.4840607885
E135,-770385.86,-5471472.136579364
E135,-434840.81,-5472561.884650551
E135,-2093115.97,-5477807.411378091
E135,-3163493.8100000005,-5485735.396052903
E135,-2110425.93,-5491024.303013136
E135,-2535523.54,-5497378.540756292
E135,-641841.0800000001,-5498987.049118098
E135,-3006150.3599999994,-5506520.717718594
E135,-12477965.53,-5537791.5611076215
E135,-7189212.390000001,-5555808.339099005
E135,-590367.65,-5557287.850665271
E135,-4203730.08,-5567822.7559481375
E135,-4953390.5,-5580236.374033377
E135,-5200270.399999999,-5593268.694155437
E135,-7723702.08,-5612624.948790577
E135,-309222.2599999998,-5613399.8860863745
E135,-6831450.229999999,-5630520.08166222
E136,5498500.0,-2393610.177371768
E136,671000.0,-2392893.559877145
E136,-2340000.0,-2395392.6432414046
E136,-359720.0,-2395776.8185695205
E136,-842950.0,-2396677.075972043
E136,-212944.0,-2396904.4968301277
E136,-1670320.0,-2398688.3724390976
E136,1510500.0,-2397075.1820879383
E136,-686000.0,-2397807.8193477164
E136,-1855577.0,-2399789.546532247
E136,-156800.0,-2399957.0064773397
E136,499299.99999998696,-2399423.76189453
E136,1354562.9999999925,-2397977.109817974
E136,-1876650.0000000102,-2399981.3426365796
E136,-1037830.0000000005,-2401089.7288280027
E136,72600.00000000373,-2401012.1931646494
E136,-363080.0,-2401399.9569201604
E136,7840.0,-2401391.583922906
E136,584594.25,-2400767.246416488
E136,-510545.0,-2401312.5004832433
E136,-30000.0,-2401344.540013554
E136,-37500.0,-2401384.589426443
E136,-686000.0000000093,-2402117.2266862215
E136,-1050.0,-2402118.3480697824
E136,-6547.0,-2402125.3401632807
E136,-1500.0,-2402126.942139796
E136,-83600.0,-2402216.225630929
E136,-17000.0,-2402234.381364772
E137,-7845900.8100000005,-5952488.450538278
E137,2586319.3,-5945667.922928399
E137,329802.0,-5944798.183586164
E137,-7528140.04,-5964651.063698005
E137,-7631362.579999999,-5984776.157756527
E137,-1496487.6,-5988722.629096566
E137,-3057381.52,-5996785.421293602
E137,7099153.83,-5978063.844764256
E137,1503616.2199999997,-5974098.5741408
E137,-1433812.69,-5977879.761962248
E137,362615.6499999999,-5976923.4879041305
E137,1590590.75,-5972728.851871994
E137,-2379526.0,-5979004.033278026
E137,-3621358.619999999,-5988554.121100892
E137,-3163614.23,-5996897.065532662
E137,-1810674.4799999997,-6001672.096706632
E137,-1747129.8499999999,-6006279.550774644
E137,1337136.74,-6002753.312520401
E137,5244705.35,-5988922.2060343055
E137,4378047.879999999,-5977376.610545417
E137,-13187898.21,-6012155.156202
E137,-10714248.47,-6040410.30146141
E137,-4546606.92,-6052400.413443762
E137,-9483467.84,-6077409.798108718
E137,4530061.24,-6065463.319666612
E137,-769668.7700000003,-6067493.05632606
E137,-2711016.29,-6074642.429358527
E137,-1878748.0400000005,-6079596.98113364
E137,-2711707.5300000003,-6086748.1770738615
E137,-3382434.679999999,-6095668.185180958
E138,-3279730.0,-2332625.608775975
E138,-1032302.5,-2333665.889965912
E138,-1397215.0,-2335073.9040730153
E138,-1659370.0,-2336746.099382187
E138,-980325.0,-2337734.001336822
E138,-1024475.0,-2338766.3945278306
E138,-2261593.25,-2341045.4676844524
E138,-1220868.0,-2342275.7718015076
E138,83300.0,-2342191.8279738775
E138,-1514472.5,-2343718.005866915
E138,-3466468.0,-2347211.266278392
E138,-3889160.7800000003,-2351130.486472158
E138,-3099479.2,-2354253.9216186986
E138,-1549526.0,-2355815.4239410493
E138,-1812444.7000000002,-2357641.877068123
E138,-1711969.0,-2359367.0779161835
E138,-1698166.5,-2361078.3695844025
E138,-239250.0,-2361319.468753195
E138,-1257009.47,-2362586.1936785085
E138,-753716.3199999998,-2363345.735489407
E138,-2514160.0,-2365879.3274902906
E138,-700279.3,-2366585.0192652233
E138,-4046777.0,-2370663.0738984053
E138,-8882642.0,-2379614.370044201
E138,-4936777.22,-2384589.303729701
E138,-3331317.1,-2387946.368656741
E138,-5361985.4,-2393349.7969661155
E138,-3907003.59,-2397286.997877373
E138,-6155328.1,-2403489.900650854
E138,-5500510.0,-2409032.9242200707
E138,-3391189.0,-2412450.323798413
E138,-6174564.7,-2418672.6118520205
E138,-6058298.239999999,-2424777.734819466
E138,-1708243.25,-2426499.1811211184
E138,-2719520.3200000003,-2429239.720676673
E138,-1113454.0,-2430361.780588434
E139,-3800400.329999997,-3805590.233933521
E139,-5668099.480000008,-3814520.173158645
E139,-5754638.880000017,-3823586.4528953135
E139,-7341117.4200000325,-3835152.187165931
E139,-8833677.969999945,-3849069.410687636
E139,-14160488.979999997,-3871378.8825724605
E139,-3924415.929999987,-3877561.694972396
E139,-6756280.409999992,-3888206.034166175
E139,-5337446.080000023,-3896615.037797808
E139,-5086935.839999993,-3904629.369242342
E139,-4465758.680000003,-3911665.0526750665
E139,-3720670.2999999993,-3917526.8692809613
E139,-2941255.8200000003,-3922160.7392069967
E139,-5888356.32,-3931437.6871961807
E139,-6098868.739999996,-3941046.2918761764
E139,-7935516.96,-3953548.486734046
E139,-6958134.489999998,-3964510.8416354
E139,-6740405.469999961,-3975130.1702855383
E139,-6074648.290000004,-3984700.616293961
E139,-4041675.79,-3991068.1684690258
E139,-3972567.6599999946,-3997326.842632503
E139,-3756047.9299999876,-4003244.3957488355
E139,-3708042.790000005,-4009086.318050252
E139,-4149999.639999999,-4015624.531555547
E139,-3666299.2100000004,-4021400.68796246
E139,-4831191.1399999745,-4029012.1004680777
E139,-9903035.02,-4044614.0674386513
E139,-5922098.119999985,-4053944.1747318325
E139,-6207215.840000005,-4063723.4773718123
E139,-5146313.590000002,-4071831.3568743323
E139,-4688309.140000003,-4079217.6626081183
E139,-5752158.049999989,-4088280.033863433
E139,-3846398.9399999967,-4094339.9325809805
E139,-4291029.330000003,-4101100.3345932136
E139,-3243233.4499999983,-4106209.9622035935
E139,-1201564.5699999998,-4108102.995066377
E140,-16522657.559999999,-8592520.594501631
E140,5500.95,-8592502.581554716
E140,-6081389.52,-8612416.186769208
E140,-626782.15,-8614468.59473445
E140,-5612918.22,-8632848.183341088
E140,-2236095.4,-8640170.312744426
E140,-4365786.8,-8654466.149986872
E140,-5348275.180000001,-8671979.160814863
E140,-3792719.65,-8684398.480700715
E140,-8127164.95,-8711011.009596473
E140,-5956230.6,-8730514.779967504
E140,-4235934.25,-8744385.413001556
E140,-12002948.73,-8783689.25657759
E140,-2572704.88,-8792113.61899431
E140,-28420.93,-8792206.68377465
E140,-3353561.0300000003,-8803187.971882327
E140,-141818.45,-8803652.358617652
E140,-3669635.25,-8815668.636708269
E140,-11204535.57,-8852358.063889168
E140,-7316664.12,-8876316.595125088
E140,-1194186.0400000003,-8880226.976013372
E140,-1850496.93,-8886286.457188433
E140,-4186369.2100000004,-8899994.788722843
E140,-6598618.62,-8921602.068724811
E140,-11268729.200000001,-8958501.69895238
E140,-2448347.6,-8966518.851508372
E140,-3134161.7500000005,-8976781.713238016
E140,-11716738.03,-9015148.355394997
E140,-1232419.68,-9019183.932936179
E140,-3567161.7300000004,-9030864.659880877
E140,-1762446.75,-9036635.81936271
E140,-3632184.4000000004,-9048529.46405854
E140,-6129342.05,-9068600.090583429
E140,-1814130.7000000002,-9074540.48996888
E140,-3278022.75,-9085274.426795807
E140,-13153289.879999999,-9128345.080481233
E140,-637853.6799999997,-9130433.742344834
E141,-2155165.3899999997,-5475563.1668772595
E141,-3017454.8900000006,-5481484.093725831
E141,-3625999.9600000023,-5488599.123212184
E141,-2789042.9299999997,-5494071.854294523
E141,-2584950.27,-5499144.109560572
E141,-1056002.4000000001,-5501216.224369327
E141,-4908067.779999998,-5510846.959990106
E141,-4142646.4000000004,-5518975.766281525
E141,-5321195.460000006,-5529417.151559572
E141,-4532096.300000001,-5538310.1463652
E141,-1413529.6100000003,-5541083.810172683
E141,-2662110.4600000004,-5546307.471129046
E141,-3928601.1200000006,-5554016.2723196875
E141,-3623936.3500000006,-5561127.252537931
E141,-3787498.710000001,-5568559.17898538
E141,-2305078.01,-5573082.261773691
E141,-1337027.4300000004,-5575705.811054842
E141,-2939935.8700000006,-5581474.628107734
E141,-3611816.150000001,-5588561.825760801
E141,-4778688.14,-5597938.6893562935
E141,-3546708.16,-5604898.130452891
E141,-3515955.809999999,-5611797.228504966
E141,-2166121.31,-5616047.646916903
E141,-2938362.770000001,-5621813.377192903
E141,-5703221.739999996,-5633004.384168894
E141,-4452193.180000002,-5641740.591037092
E141,-5067624.359999999,-5651684.412643521
E141,-3529781.0199999986,-5658610.638874827
E141,-2133257.24,-5662796.5705714645
E141,-3146068.1399999997,-5668969.865615343
E141,-4544255.389999997,-5677886.719297097
E141,-5909873.59,-5689483.223797186
E141,-5235859.49,-5699757.160661142
E141,-3716112.3100000005,-5707049.01089609
E141,-864987.33,-5708746.311068777
E142,-414132.7,-6036833.912945925
E142,-536246.0199999999,-6037946.463255059
E142,-751555.46,-6039505.716336981
E142,-678519.6900000001,-6040913.442012711
E142,-299441.45999999996,-6041534.693595875
E142,-1141053.3900000001,-6043902.038535389
E142,-866458.2,-6045699.680480146
E142,430791.93999999994,-6044805.915886762
E142,-291211.31000000006,-6045410.092367109
E142,-1026518.66,-6047539.81195461
E142,-399776.77,-6048369.229334803
E142,-1021559.29,-6050488.659710972
E142,466213.24999999977,-6049521.406480058
E142,-869466.0499999998,-6051325.288815089
E142,-2016652.15,-6055509.239630978
E142,-1267493.62,-6058138.910278706
E142,-1124836.8499999999,-6060472.610741773
E142,-1015686.6300000001,-6062579.857102666
E142,-1649467.9599999997,-6066002.010406113
E142,-848943.1799999999,-6067763.313916291
E142,-1971084.2799999993,-6071852.7250135355
E142,-2169239.6499999994,-6076353.249312422
E142,-1376004.3600000003,-6079208.047332343
E142,-2407610.7600000007,-6084203.120480504
E142,-218618.87000000058,-6084656.689331981
E142,-4599506.27,-6094199.290920983
E142,-3697233.71,-6101869.9464663565
E142,-1089465.51,-6104130.261964718
E142,-3672976.3899999997,-6111750.590817009
E142,-2426450.13,-6116784.7500304
E142,-3242263.2299999995,-6123511.477734275
E142,-3725606.639999999,-6131240.998634105
E142,-2134274.8400000003,-6135668.9813966
E142,-3066068.0300000007,-6142030.156691849
E142,-1330728.2599999998,-6144791.02032872
E142,4488183.730000002,-6135479.379756997
E142,-2797859.2100000004,-6141284.101867561
E143,-291894.98,-4728957.806939123
E143,-135588.96,-4729174.399398654
E143,-37911.87,-4729234.960562105
E143,-194598.45,-4729545.815936366
E143,-8078.6,-4729558.720850185
E143,-205968.59,-4729887.73910871
E143,4.139999999999418,-4729887.732495393
E143,-20700.370000000003,-4729920.799671743
E143,33589.17,-4729867.14367391
E143,-97742.04000000001,-4730023.278722392
E143,56696.34999999998,-4729932.710862789
E143,-2335643.99,-4733663.714304249
E143,3903723.62,-4727427.829758879
E143,473572.9500000002,-4726671.335056006
E143,2040300.83,-4723412.118561139
E143,512232.66000000003,-4722593.868080557
E143,222529.3,-4722238.39541962
E143,-6124533.1,-4732021.84451172
E143,1304613.2199999997,-4729937.829809808
E143,-4897578.89,-4737761.31822313
E143,-7509073.83,-4749756.459786595
E143,-6848844.35,-4760696.937851436
E143,740243.8300000001,-4759514.4578634435
E143,-2252136.6799999997,-4763112.065092839
E143,-2791025.7699999996,-4767570.504306031
E143,-944495.83,-4769079.260438072
E143,-3982265.46,-4775440.609256504
E143,-5046009.79,-4783501.2040957585
E143,-1384379.31,-4785712.638711655
E143,-2698784.3299999996,-4790023.729642507
E143,-6129233.63,-4799814.687453265
E143,-5668219.39,-4808869.212090404
E143,-2804035.62,-4813348.433492718
E143,-12343159.68,-4833065.638444218
E143,-792314.55,-4834331.297219881
E143,-2015420.38,-4837550.769196759
E144,-393966.0,-6134306.739385985
E144,-214519.0,-6134741.217820662
E144,-645453.0,-6136048.493209314
E144,13751.0,-6136020.642469029
E144,-1321882.0,-6138697.930831312
E144,-2444724.1899999995,-6143649.380070261
E144,-1321896.07,-6146326.696929376
E144,-1475131.3,-6149314.370460244
E144,-5511723.700000001,-6160477.60115567
E144,-2455563.17,-6165451.003242916
E144,-646810.88,-6166761.028828879
E144,621008.75,-6165503.261872939
E144,-4530597.57,-6174679.357884801
E144,-1957306.74,-6178643.610788178
E144,-7627351.52,-6194091.75174141
E144,-2958964.86,-6200084.724021904
E144,-657046.95,-6201415.481345712
E144,-428165.55,-6202282.6711887885
E144,-4661273.2700000005,-6211723.432678237
E144,-8487860.989999998,-6228914.416025621
E144,-8124771.81,-6245370.012677306
E144,-7258921.35,-6260071.949501536
E144,-9095840.96,-6278494.311820858
E144,-5317374.98,-6289263.916181801
E144,-1207492.23,-6291709.52395536
E144,-9463663.930000002,-6310876.860604434
E144,-12652312.560000002,-6336502.362103707
E145,106482.97000000067,-7669234.790484211
E145,-1494956.5600000022,-7672899.573355286
E145,723635.6800000002,-7671125.630408769
E145,-478362.85000000056,-7672298.303933702
E145,-1225385.0899999996,-7675302.250943577
E145,-387946.68000000063,-7676253.275465489
E145,-300085.0999999996,-7676988.913385525
E145,-78731.65000000037,-7677181.918593872
E145,371404.6400000006,-7676271.445741799
